Time,avg,max,min
2013-03-10 00:00:00 UTC,49.3197206254385,50.35,46.5315738
2013-03-11 00:00:00 UTC,49.85541506127,51.357,46.92
2013-03-12 00:00:00 UTC,46.654544558444,51.918,41.31
2013-03-13 00:00:00 UTC,48.5117542927566,50.085,44.9616
2013-03-14 00:00:00 UTC,48.0738555584285,50.8164,46.0231
2013-03-15 00:00:00 UTC,47.1140961528166,47.44989,46.4
2013-03-16 00:00:00 UTC,46.8770453138926,47.35,46.1
2013-03-17 00:00:00 UTC,47.4238582675227,47.73999,47.1
2013-03-18 00:00:00 UTC,48.1505351680125,52.82192229,47.18
2013-03-19 00:00:00 UTC,54.6953674233873,60.94574833,49.76035283
2013-03-20 00:00:00 UTC,61.1915544839324,65.98889022,57.70201
2013-03-21 00:00:00 UTC,68.3855567037231,74.56213022,63.70002
2013-03-22 00:00:00 UTC,71.6449588959837,73.7,65.0
2013-03-23 00:00:00 UTC,65.332713282402,70.36001,52.75
2013-03-24 00:00:00 UTC,68.010505071667,72.53,63.11706
2013-03-25 00:00:00 UTC,73.3772588307574,81.49,69.6034
2013-03-26 00:00:00 UTC,77.0506796265983,79.72243627,73.1
2013-03-27 00:00:00 UTC,85.2315008281239,89.6,78.15928514
2013-03-28 00:00:00 UTC,90.927761713895,95.01011025,75.51
2013-03-29 00:00:00 UTC,89.8757402557305,93.2,83.9
2013-03-30 00:00:00 UTC,91.4075810147086,94.49998,88.0
2013-03-31 00:00:00 UTC,92.8916023556277,93.74901,91.0
2013-04-01 00:00:00 UTC,98.0154233305205,105.9,92.49999
2013-04-02 00:00:00 UTC,107.291989078073,118.3867,99.0
2013-04-03 00:00:00 UTC,129.313467994331,146.88,101.51088
2013-04-04 00:00:00 UTC,132.407588831021,143.0,119.0
2013-04-05 00:00:00 UTC,138.204308408437,145.0,128.25
2013-04-06 00:00:00 UTC,142.357423556541,144.0,139.0
2013-04-07 00:00:00 UTC,152.093642857042,164.75,142.75
2013-04-08 00:00:00 UTC,181.196238019666,194.57,163.2
2013-04-09 00:00:00 UTC,210.161619852493,249.97,186.8
2013-04-10 00:00:00 UTC,220.166609694028,290.0,19.9
2013-04-11 00:00:00 UTC,138.040730504915,205.0,1.06
2013-04-12 00:00:00 UTC,89.6091853600295,157.0,51.0
2013-04-13 00:00:00 UTC,109.540867119305,130.0,81.12
2013-04-14 00:00:00 UTC,98.8562943124792,109.0,20.0
2013-04-15 00:00:00 UTC,93.3134557430569,104.0,71.497
2013-04-16 00:00:00 UTC,66.0701887940646,84.48,0.01
2013-04-17 00:00:00 UTC,83.0508999183888,98.9,63.5
2013-04-18 00:00:00 UTC,94.53981712794,114.0,87.0
2013-04-19 00:00:00 UTC,118.89658482633,142.0,104.56
2013-04-20 00:00:00 UTC,121.322973625489,132.0,114.9
2013-04-21 00:00:00 UTC,122.991233376896,130.0,110.0
2013-04-22 00:00:00 UTC,123.005175106107,127.3,119.615
2013-04-23 00:00:00 UTC,132.034485902445,144.47,124.859
2013-04-24 00:00:00 UTC,150.539485072331,166.99,140.9
2013-04-25 00:00:00 UTC,152.154245086111,169.13,120.03
2013-04-26 00:00:00 UTC,134.197181134872,143.985,13.0
2013-04-27 00:00:00 UTC,133.646769829164,147.51,121.46
2013-04-28 00:00:00 UTC,132.918821322401,136.99,128.02
2013-04-29 00:00:00 UTC,139.856935442643,148.5,113.42
2013-04-30 00:00:00 UTC,142.140482284642,146.6752,133.89
2013-05-01 00:00:00 UTC,127.973696141625,140.02,105.0
2013-05-02 00:00:00 UTC,111.438919044287,127.18,90.414
2013-05-03 00:00:00 UTC,93.5624676780742,108.21,80.0
2013-05-04 00:00:00 UTC,104.667657660189,115.959,93.356
2013-05-05 00:00:00 UTC,114.148282347153,126.0,100.0
2013-05-06 00:00:00 UTC,118.78780301748,124.3,106.0
2013-05-07 00:00:00 UTC,107.921134578325,113.44,98.0
2013-05-08 00:00:00 UTC,112.922573121847,116.98,108.5
2013-05-09 00:00:00 UTC,111.757008475078,113.5,108.23
2013-05-10 00:00:00 UTC,116.499351083666,122.5,111.4
2013-05-11 00:00:00 UTC,116.02306357399,118.9,112.72
2013-05-12 00:00:00 UTC,115.223810026351,118.0,113.0
2013-05-13 00:00:00 UTC,116.574873918665,118.97,114.07
2013-05-14 00:00:00 UTC,117.397903690103,119.85,105.2
2013-05-15 00:00:00 UTC,110.448314157196,117.0,103.45
2013-05-16 00:00:00 UTC,112.340821870784,115.2,108.2
2013-05-17 00:00:00 UTC,115.560769977125,122.0,112.35
2013-05-18 00:00:00 UTC,117.455282015234,118.98,115.81001
2013-05-19 00:00:00 UTC,118.102648881155,120.99,115.61
2013-05-20 00:00:00 UTC,118.079144803587,118.94,116.0
2013-05-21 00:00:00 UTC,117.743894858869,118.6,116.9
2013-05-22 00:00:00 UTC,118.240483546702,120.0,117.0
2013-05-23 00:00:00 UTC,120.472129674379,124.25,118.41
2013-05-24 00:00:00 UTC,125.738894865045,130.0,122.4
2013-05-25 00:00:00 UTC,128.556189788979,129.73,125.1
2013-05-26 00:00:00 UTC,129.44485468642,133.0,128.0
2013-05-27 00:00:00 UTC,129.208343861696,130.59,123.0
2013-05-28 00:00:00 UTC,125.760200953861,127.0,123.0
2013-05-29 00:00:00 UTC,127.547414180449,140.68,125.67
2013-05-30 00:00:00 UTC,128.945357090568,131.0,124.15
2013-05-31 00:00:00 UTC,127.634445815657,129.1,125.06
2013-06-01 00:00:00 UTC,128.231892307895,129.0,127.0
2013-06-02 00:00:00 UTC,123.925471975696,132.65,117.0
2013-06-03 00:00:00 UTC,120.302516379962,132.87,117.0
2013-06-04 00:00:00 UTC,121.383341805935,123.99,116.42
2013-06-05 00:00:00 UTC,120.587801908565,122.37,119.6
2013-06-06 00:00:00 UTC,120.147625854885,121.33,118.0
2013-06-07 00:00:00 UTC,114.380922644438,119.0,107.0
2013-06-08 00:00:00 UTC,109.704614050035,112.5,108.45
2013-06-09 00:00:00 UTC,99.8831654020002,110.0,89.9
2013-06-10 00:00:00 UTC,102.793097285353,108.0,93.0
2013-06-11 00:00:00 UTC,106.043965204379,108.03,103.4
2013-06-12 00:00:00 UTC,107.797546262529,119.0,105.0
2013-06-13 00:00:00 UTC,106.663410772545,109.14,95.0
2013-06-14 00:00:00 UTC,100.183575733674,107.36,97.0
2013-06-15 00:00:00 UTC,99.656595124434,104.0,96.22
2013-06-16 00:00:00 UTC,99.9095189699763,101.1,98.66
2013-06-17 00:00:00 UTC,99.8960314889503,101.01,98.3
2013-06-18 00:00:00 UTC,103.890688389336,108.5,99.99
2013-06-19 00:00:00 UTC,105.241928454122,107.5,102.99
2013-06-20 00:00:00 UTC,105.971067082214,108.0,102.38
2013-06-21 00:00:00 UTC,101.726861918885,105.0,91.0
2013-06-22 00:00:00 UTC,100.539110664601,102.4,98.49
2013-06-23 00:00:00 UTC,100.265296040249,101.5,98.6
2013-06-24 00:00:00 UTC,99.0878366523565,102.13,95.38
2013-06-25 00:00:00 UTC,99.4346540709718,100.9,97.5
2013-06-26 00:00:00 UTC,98.5634335376029,100.0,96.99
2013-06-27 00:00:00 UTC,97.8342808956566,98.72,96.31
2013-06-28 00:00:00 UTC,91.9188216589334,96.52,88.01
2013-06-29 00:00:00 UTC,89.6740998523654,91.6,86.15
2013-06-30 00:00:00 UTC,89.1413502874566,90.25,88.26
2013-07-01 00:00:00 UTC,87.6059023031833,91.56,1.0
2013-07-02 00:00:00 UTC,86.0475298958966,88.5,83.24
2013-07-03 00:00:00 UTC,84.5168753316067,89.56,75.0
2013-07-04 00:00:00 UTC,77.8806845025049,82.0,70.04
2013-07-05 00:00:00 UTC,72.8762592739739,79.4,64.0
2013-07-06 00:00:00 UTC,66.9102926921663,73.26,62.94
2013-07-07 00:00:00 UTC,67.1939907680351,74.07786,64.89
2013-07-08 00:00:00 UTC,73.9708641984084,77.0,70.0
2013-07-09 00:00:00 UTC,73.6930720229951,76.01,70.47
2013-07-10 00:00:00 UTC,77.5721953652268,87.0,74.83
2013-07-11 00:00:00 UTC,86.0761836084084,89.23,84.0
2013-07-12 00:00:00 UTC,92.1341041528648,101.39,86.64
2013-07-13 00:00:00 UTC,89.3311449313741,91.95,85.0
2013-07-14 00:00:00 UTC,91.8052692154589,93.0,88.88
2013-07-15 00:00:00 UTC,92.0946838155441,99.83,82.45
2013-07-16 00:00:00 UTC,92.6374783256491,94.0,84.7
2013-07-17 00:00:00 UTC,91.2814756853471,92.8,89.22
2013-07-18 00:00:00 UTC,84.2748210842253,91.23,77.0
2013-07-19 00:00:00 UTC,84.7100521469077,87.1,83.4
2013-07-20 00:00:00 UTC,86.3389873435792,87.2,84.27
2013-07-21 00:00:00 UTC,85.3119456786975,86.4,84.0
2013-07-22 00:00:00 UTC,86.1067961880214,87.1,83.99
2013-07-23 00:00:00 UTC,86.5337179328368,88.67,82.99
2013-07-24 00:00:00 UTC,87.5169704341163,95.68,86.46
2013-07-25 00:00:00 UTC,89.1524761664665,91.99899,87.15
2013-07-26 00:00:00 UTC,90.1952790601521,91.72,89.2
2013-07-27 00:00:00 UTC,88.9460390311321,90.11,87.8
2013-07-28 00:00:00 UTC,89.7098446189933,94.0,87.92
2013-07-29 00:00:00 UTC,92.7045552045187,93.73,90.54
2013-07-30 00:00:00 UTC,94.1216183608107,97.11,92.7
2013-07-31 00:00:00 UTC,98.7842607982546,101.03,95.1
2013-08-01 00:00:00 UTC,97.3434682249253,98.50297,95.21
2013-08-02 00:00:00 UTC,96.9155923554621,98.7,93.75
2013-08-03 00:00:00 UTC,96.0800340865824,97.23,94.67
2013-08-04 00:00:00 UTC,96.1791999972218,96.7,95.5
2013-08-05 00:00:00 UTC,97.4546660681433,98.91,96.21
2013-08-06 00:00:00 UTC,98.0193544055399,98.9,97.0
2013-08-07 00:00:00 UTC,97.6291679937902,98.3,95.5
2013-08-08 00:00:00 UTC,95.4456021649021,97.17,91.4
2013-08-09 00:00:00 UTC,93.3987632930495,95.51,89.51
2013-08-10 00:00:00 UTC,93.130257627214,94.0,92.14
2013-08-11 00:00:00 UTC,93.8081722446193,94.52,93.2
2013-08-12 00:00:00 UTC,94.1568091962166,96.24,93.31
2013-08-13 00:00:00 UTC,95.9583843708058,98.2,94.23
2013-08-14 00:00:00 UTC,98.8819082688184,101.0,97.36828
2013-08-15 00:00:00 UTC,98.6795569303967,100.01,96.24
2013-08-16 00:00:00 UTC,97.9479430281929,99.0,96.53
2013-08-17 00:00:00 UTC,98.5312961958411,99.7,97.5
2013-08-18 00:00:00 UTC,99.0937662571766,100.0,98.42
2013-08-19 00:00:00 UTC,101.764286956421,105.0,98.82
2013-08-20 00:00:00 UTC,103.687445296802,104.94,100.48
2013-08-21 00:00:00 UTC,107.691451571697,114.45,104.57
2013-08-22 00:00:00 UTC,111.30783776925,113.01,107.99
2013-08-23 00:00:00 UTC,108.068349727176,110.0,104.3
2013-08-24 00:00:00 UTC,108.182859491134,110.6,106.61
2013-08-25 00:00:00 UTC,111.175668532248,114.76,109.16
2013-08-26 00:00:00 UTC,112.243708608467,113.9,110.0
2013-08-27 00:00:00 UTC,116.780385231916,119.0,111.77
2013-08-28 00:00:00 UTC,118.394518156629,119.76,116.0
2013-08-29 00:00:00 UTC,118.507199277231,121.0,117.29
2013-08-30 00:00:00 UTC,121.391956289418,126.3,118.05
2013-08-31 00:00:00 UTC,128.10849639912,134.94,123.75
2013-09-01 00:00:00 UTC,130.25026335783,132.0,126.81
2013-09-02 00:00:00 UTC,130.560411694178,132.05,128.0
2013-09-03 00:00:00 UTC,129.621316189745,131.0,126.9
2013-09-04 00:00:00 UTC,127.452667167311,130.0,115.0
2013-09-05 00:00:00 UTC,121.473995483873,127.99,115.81
2013-09-06 00:00:00 UTC,121.394108613518,124.75,115.0
2013-09-07 00:00:00 UTC,118.667884607135,121.10889,115.5
2013-09-08 00:00:00 UTC,118.793819898854,120.84,116.77
2013-09-09 00:00:00 UTC,119.068624447899,124.0,115.98561
2013-09-10 00:00:00 UTC,122.567240248876,124.24,120.07
2013-09-11 00:00:00 UTC,122.905777585502,127.64,118.39
2013-09-12 00:00:00 UTC,126.562104423621,128.5,123.0
2013-09-13 00:00:00 UTC,127.478331080173,129.11,124.82
2013-09-14 00:00:00 UTC,126.057899338943,127.98,122.53
2013-09-15 00:00:00 UTC,124.650389468707,126.35,123.15
2013-09-16 00:00:00 UTC,125.769666293875,126.84,124.0
2013-09-17 00:00:00 UTC,126.689382420847,127.74,125.32
2013-09-18 00:00:00 UTC,127.309241138809,128.41,125.78
2013-09-19 00:00:00 UTC,125.965033181227,127.63,123.39
2013-09-20 00:00:00 UTC,123.906098571103,126.01,121.5
2013-09-21 00:00:00 UTC,123.268157174051,124.02,122.0
2013-09-22 00:00:00 UTC,123.04167007913,123.59,122.22
2013-09-23 00:00:00 UTC,123.133098042957,124.09,122.0
2013-09-24 00:00:00 UTC,122.831218627675,124.19,121.89
2013-09-25 00:00:00 UTC,124.266061652949,125.22,123.35
2013-09-26 00:00:00 UTC,124.216071858192,125.02,123.3
2013-09-27 00:00:00 UTC,125.641640792815,126.86,124.1
2013-09-28 00:00:00 UTC,126.34862237652,127.0,124.8
2013-09-29 00:00:00 UTC,127.437046823706,128.8,126.0
2013-09-30 00:00:00 UTC,126.133282910521,127.51,123.76
2013-10-01 00:00:00 UTC,126.997906536688,127.9399,125.81
2013-10-02 00:00:00 UTC,121.042132382286,128.5,83.26
2013-10-03 00:00:00 UTC,111.732604315947,118.74,101.66
2013-10-04 00:00:00 UTC,120.74012578518,123.25,117.41
2013-10-05 00:00:00 UTC,121.621009792565,125.0,115.0
2013-10-06 00:00:00 UTC,121.862915523867,122.5,121.01
2013-10-07 00:00:00 UTC,123.179975739667,124.45,120.8
2013-10-08 00:00:00 UTC,123.68669163702,125.16,122.02
2013-10-09 00:00:00 UTC,125.24704557577,127.99,123.36
2013-10-10 00:00:00 UTC,125.948795384226,126.79,125.0
2013-10-11 00:00:00 UTC,126.698415439884,127.4,125.54
2013-10-12 00:00:00 UTC,127.349393626763,127.96,126.65
2013-10-13 00:00:00 UTC,129.20284378059,133.23,127.55
2013-10-14 00:00:00 UTC,135.107749458683,139.99,132.0
2013-10-15 00:00:00 UTC,137.194463863789,150.0,134.09
2013-10-16 00:00:00 UTC,143.441108588508,147.0,137.21
2013-10-17 00:00:00 UTC,141.626385941564,144.98,133.99
2013-10-18 00:00:00 UTC,147.520555987847,155.25,143.0
2013-10-19 00:00:00 UTC,161.707460263467,178.5,151.5
2013-10-20 00:00:00 UTC,165.429545836657,168.875,162.31
2013-10-21 00:00:00 UTC,174.334255223449,183.0,166.0
2013-10-22 00:00:00 UTC,189.497392016527,215.0,179.1
2013-10-23 00:00:00 UTC,196.397516945822,212.89,187.0
2013-10-24 00:00:00 UTC,193.473588479838,210.995,155.81
2013-10-25 00:00:00 UTC,181.785356586374,195.13,167.75
2013-10-26 00:00:00 UTC,181.82547309966,190.0,175.21
2013-10-27 00:00:00 UTC,185.896650638006,198.75,179.1
2013-10-28 00:00:00 UTC,195.624647797409,199.0,192.15
2013-10-29 00:00:00 UTC,198.817683192263,205.0,195.37
2013-10-30 00:00:00 UTC,202.20509013755,206.0,195.05
2013-10-31 00:00:00 UTC,200.524175069884,204.0,195.28
2013-11-01 00:00:00 UTC,202.556512982704,204.0,200.5
2013-11-02 00:00:00 UTC,203.750575764303,262.0,0.1
2013-11-03 00:00:00 UTC,206.81036750282,219.89,203.0
2013-11-04 00:00:00 UTC,218.775892290692,230.5,211.0
2013-11-05 00:00:00 UTC,235.980707178587,250.75,225.44
2013-11-06 00:00:00 UTC,255.470980128764,265.0,240.6
2013-11-07 00:00:00 UTC,282.429699034532,297.79,262.0
2013-11-08 00:00:00 UTC,314.314670605723,334.95,288.89
2013-11-09 00:00:00 UTC,341.601173663032,386.0,297.0
2013-11-10 00:00:00 UTC,304.241169571107,340.0,265.11
2013-11-11 00:00:00 UTC,332.357483106463,357.95,311.56
2013-11-12 00:00:00 UTC,352.277168546687,400.0,340.0
2013-11-13 00:00:00 UTC,380.965948536942,414.73,355.45
2013-11-14 00:00:00 UTC,411.489566771727,423.5,392.8
2013-11-15 00:00:00 UTC,420.377165481516,439.94,388.011
2013-11-16 00:00:00 UTC,430.751639501882,448.95,410.0
2013-11-17 00:00:00 UTC,465.056383160574,499.99,434.53
2013-11-18 00:00:00 UTC,573.937047946634,775.0,490.11
2013-11-19 00:00:00 UTC,642.918130784493,909.0,360.0
2013-11-20 00:00:00 UTC,545.722052600093,630.0,450.01
2013-11-21 00:00:00 UTC,659.638140333462,745.0,589.9
2013-11-22 00:00:00 UTC,749.937786295292,839.77,682.32
2013-11-23 00:00:00 UTC,843.351071654739,886.876543,775.0
2013-11-24 00:00:00 UTC,817.630733279819,860.0,745.0
2013-11-25 00:00:00 UTC,815.888464303594,844.579,768.0
2013-11-26 00:00:00 UTC,851.467182156151,960.0,800.0
2013-11-27 00:00:00 UTC,931.358713970256,969.99,894.0
2013-11-28 00:00:00 UTC,988.196282836317,1050.34,945.0
2013-11-29 00:00:00 UTC,1058.74534970424,1142.0,999.12
2013-11-30 00:00:00 UTC,1137.30278904011,1171.25,1090.0
2013-12-01 00:00:00 UTC,1016.60137854305,1126.0,780.0
2013-12-02 00:00:00 UTC,1013.23854205344,1059.0,936.0
2013-12-03 00:00:00 UTC,1046.64063115289,1089.88,1000.0
2013-12-04 00:00:00 UTC,1092.78547437146,1175.0,1051.0
2013-12-05 00:00:00 UTC,1043.77262768142,1141.0,848.42
2013-12-06 00:00:00 UTC,943.031737010634,1032.04,790.0
2013-12-07 00:00:00 UTC,724.999783492209,842.23,538.0
2013-12-08 00:00:00 UTC,729.368454147781,790.39,650.0
2013-12-09 00:00:00 UTC,864.017928939273,901.0,767.21
2013-12-10 00:00:00 UTC,937.992893951534,992.0,895.0
2013-12-11 00:00:00 UTC,907.569586307512,990.0,804.26
2013-12-12 00:00:00 UTC,864.088517489237,893.97,838.0
2013-12-13 00:00:00 UTC,882.352464322743,923.71,850.02
2013-12-14 00:00:00 UTC,861.790123672939,888.8970413,840.0
2013-12-15 00:00:00 UTC,841.332820846425,871.8845,805.0
2013-12-16 00:00:00 UTC,788.61330283924,864.0,650.9088
2013-12-17 00:00:00 UTC,686.473554732359,751.0,613.0
2013-12-18 00:00:00 UTC,561.959531783605,679.038754,381.51
2013-12-19 00:00:00 UTC,616.036477121908,700.0,491.0
2013-12-20 00:00:00 UTC,671.299880497161,721.0,570.0
2013-12-21 00:00:00 UTC,605.840293097001,649.0,568.0
2013-12-22 00:00:00 UTC,625.053013345134,674.39,574.0123
2013-12-23 00:00:00 UTC,635.260872281058,669.0,608.01
2013-12-24 00:00:00 UTC,650.206758416168,670.0,627.0
2013-12-25 00:00:00 UTC,656.28404464624,681.0,635.0
2013-12-26 00:00:00 UTC,716.063313911558,764.0,677.0
2013-12-27 00:00:00 UTC,727.618325760979,763.0,704.0123
2013-12-28 00:00:00 UTC,721.232333464758,740.01,690.0
2013-12-29 00:00:00 UTC,714.460507229064,732.0,700.0123
2013-12-30 00:00:00 UTC,732.957330192807,740.62618,724.73
2013-12-31 00:00:00 UTC,727.850795213048,740.0,710.02
2014-01-01 00:00:00 UTC,745.202611495252,757.0,730.24
2014-01-02 00:00:00 UTC,757.784859182434,800.0,742.52
2014-01-03 00:00:00 UTC,795.5278639615,818.99,768.0
2014-01-04 00:00:00 UTC,810.883446641865,830.4,791.04
2014-01-05 00:00:00 UTC,865.413849599169,939.8,825.0
2014-01-06 00:00:00 UTC,937.543945009983,995.0,875.181
2014-01-07 00:00:00 UTC,885.640843228827,943.15,781.0
2014-01-08 00:00:00 UTC,814.465727033248,849.0,765.0
2014-01-09 00:00:00 UTC,821.11024896053,846.35,779.99
2014-01-10 00:00:00 UTC,823.764986336124,860.64,799.98
2014-01-11 00:00:00 UTC,878.402469385186,915.0,848.0
2014-01-12 00:00:00 UTC,864.828994078094,906.0,824.45143
2014-01-13 00:00:00 UTC,818.041574289617,844.68,784.0
2014-01-14 00:00:00 UTC,822.710360196882,836.99,802.3
2014-01-15 00:00:00 UTC,834.429525421907,850.25,811.25
2014-01-16 00:00:00 UTC,833.150868559247,847.68,812.48
2014-01-17 00:00:00 UTC,800.556349986748,820.22,765.03
2014-01-18 00:00:00 UTC,807.25835074994,820.0,794.93
2014-01-19 00:00:00 UTC,814.892588095081,842.0,794.41
2014-01-20 00:00:00 UTC,832.279635242311,844.99,815.01
2014-01-21 00:00:00 UTC,821.802772226849,834.17,813.6
2014-01-22 00:00:00 UTC,816.85891344533,826.5,803.1
2014-01-23 00:00:00 UTC,814.238667457726,823.0,802.52
2014-01-24 00:00:00 UTC,788.059707469751,812.7689,767.23
2014-01-25 00:00:00 UTC,795.122178081254,817.0,774.38
2014-01-26 00:00:00 UTC,812.11014096404,836.7318,794.64
2014-01-27 00:00:00 UTC,800.037862209942,824.9999,726.5
2014-01-28 00:00:00 UTC,778.395799634539,814.5,741.214
2014-01-29 00:00:00 UTC,793.645034455033,805.0,781.4417
2014-01-30 00:00:00 UTC,791.280993501696,812.65489,770.0
2014-01-31 00:00:00 UTC,802.284624007205,809.6746,793.0
2014-02-01 00:00:00 UTC,811.445992892516,829.0,801.0
2014-02-02 00:00:00 UTC,818.453925945212,827.2,811.0
2014-02-03 00:00:00 UTC,808.951571936101,815.2,798.5
2014-02-04 00:00:00 UTC,804.895224203563,814.4,795.2
2014-02-05 00:00:00 UTC,801.069103147218,807.48,777.85
2014-02-06 00:00:00 UTC,780.100828844554,829.0,678.03
2014-02-07 00:00:00 UTC,719.665098350595,764.0,620.0
2014-02-08 00:00:00 UTC,705.591991967012,723.97,667.0
2014-02-09 00:00:00 UTC,693.570628926853,728.89934978,666.53
2014-02-10 00:00:00 UTC,665.018276589415,703.0,100.0
2014-02-11 00:00:00 UTC,688.496935554705,721.35,631.2
2014-02-12 00:00:00 UTC,662.240141105236,684.9,642.0
2014-02-13 00:00:00 UTC,642.296676072268,658.9899,603.43
2014-02-14 00:00:00 UTC,631.03991933452,710.0,535.0
2014-02-15 00:00:00 UTC,652.142610136397,670.99,633.3
2014-02-16 00:00:00 UTC,638.537388958217,670.9999,585.0
2014-02-17 00:00:00 UTC,633.464700581237,664.0,611.0
2014-02-18 00:00:00 UTC,631.08933590954,651.3,611.304999
2014-02-19 00:00:00 UTC,625.922338998153,636.85,617.89
2014-02-20 00:00:00 UTC,599.351276258299,629.0,561.0
2014-02-21 00:00:00 UTC,567.705496604458,588.48969696,530.0
2014-02-22 00:00:00 UTC,583.423127969976,619.0,562.0
2014-02-23 00:00:00 UTC,620.346248623187,644.93,601.0
2014-02-24 00:00:00 UTC,571.9620987476,614.89,531.1
2014-02-25 00:00:00 UTC,497.792581108061,549.0,400.0
2014-02-26 00:00:00 UTC,574.314087125648,609.0,526.7501
2014-02-27 00:00:00 UTC,583.455377073632,601.2,568.75
2014-02-28 00:00:00 UTC,570.727276550034,591.18,545.0
2014-03-01 00:00:00 UTC,562.764904479951,577.25,540.2044
2014-03-02 00:00:00 UTC,564.253088307393,572.24,555.161
2014-03-03 00:00:00 UTC,609.538168852578,719.25,563.0
2014-03-04 00:00:00 UTC,678.911083521032,703.85,658.5
2014-03-05 00:00:00 UTC,665.145492140871,678.9999,651.21
